"BehaviorSpace results (NetLogo 7.0.0)","Table version 2.0"
"fp_pemsi.nlogox"
"Manipulation Level 40-60"
"09/25/2025 01:18:01:869 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","number-of-people","new-team-chance","min-confidence","min-manipulation","weather-variable","max-confidence","initial-teams","leader-boost-r","max-manipulation","[step]","ticks","neutral-count"
"97","250","0.05","0","40","0","100","3","0.5","60","523","523","19"
"96","250","0.05","0","40","0","100","3","0.5","60","685","685","9"
"93","250","0.05","0","40","0","100","3","0.5","60","932","932","6"
"91","250","0.05","0","40","0","100","3","0.5","60","1254","1254","3"
"100","250","0.05","0","40","0","100","3","0.5","60","763","763","5"
"18","250","0.05","0","40","0","100","3","0.5","60","5957","5957","0"
"95","250","0.05","0","40","0","100","3","0.5","60","1056","1056","6"
"59","250","0.05","0","40","0","100","3","0.5","60","3905","3905","0"
"99","250","0.05","0","40","0","100","3","0.5","60","1122","1122","1"
"86","250","0.05","0","40","0","100","3","0.5","60","2407","2407","3"
"92","250","0.05","0","40","0","100","3","0.5","60","2194","2194","0"
"78","250","0.05","0","40","0","100","3","0.5","60","3262","3262","3"
