"BehaviorSpace results (NetLogo 7.0.0)","Table version 2.0"
"fp_pemsi.nlogox"
"experiment"
"09/25/2025 01:27:13:144 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","number-of-people","new-team-chance","min-confidence","min-manipulation","weather-variable","max-confidence","initial-teams","leader-boost-r","max-manipulation","[step]","count turtles"
"1","250","0","20","20","0.25","80","3","0.5","80","2252","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2253","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2254","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2255","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2256","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2257","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2258","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2259","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2260","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2261","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2262","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2263","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2264","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2265","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2266","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2267","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2268","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2269","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2270","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2271","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2272","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2273","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2274","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2275","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2276","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2277","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2278","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2279","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2280","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2281","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2282","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2283","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2284","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2285","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2286","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2287","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2288","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2289","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2290","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2291","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2292","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2293","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2294","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2295","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2296","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2297","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2298","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2299","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2300","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2301","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2302","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2303","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2304","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2305","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2306","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2307","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2308","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2309","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2310","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2311","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2312","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2313","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2314","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2315","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2316","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2317","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2318","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2319","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2320","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2321","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2322","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2323","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2324","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2325","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2326","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2327","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2328","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2329","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2330","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2331","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2332","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2333","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2334","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2335","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2336","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2337","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2338","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2339","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2340","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2341","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2342","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2343","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2344","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2345","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2346","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2347","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2348","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2349","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2350","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2351","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2352","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2353","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2354","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2355","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2356","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2357","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2358","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2359","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2360","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2361","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2362","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2363","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2364","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2365","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2366","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2367","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2368","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2369","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2370","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2371","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2372","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2373","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2374","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2375","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2376","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2377","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2378","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2379","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2380","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2381","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2382","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2383","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2384","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2385","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2386","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2387","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2388","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2389","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2390","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2391","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2392","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2393","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2394","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2395","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2396","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2397","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2398","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2399","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2400","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2401","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2402","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2403","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2404","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2405","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2406","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2407","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2408","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2409","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2410","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2411","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2412","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2413","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2414","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2415","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2416","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2417","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2418","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2419","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2420","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2421","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2422","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2423","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2424","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2425","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2426","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2427","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2428","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2429","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2430","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2431","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2432","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2433","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2434","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2435","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2436","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2437","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2438","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2439","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2440","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2441","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2442","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2443","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2444","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2445","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2446","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2447","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2448","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2449","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2450","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2451","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2452","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2453","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2454","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2455","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2456","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2457","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2458","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2459","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2460","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2461","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2462","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2463","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2464","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2465","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2466","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2467","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2468","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2469","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2470","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2471","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2472","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2473","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2474","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2475","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2476","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2477","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2478","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2479","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2480","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2481","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2482","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2483","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2484","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2485","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2486","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2487","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2488","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2489","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2490","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2491","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2492","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2493","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2494","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2495","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2496","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2497","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2498","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2499","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2500","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2501","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2502","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2503","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2504","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2505","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2506","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2507","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2508","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2509","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2510","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2511","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2512","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2513","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2514","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2515","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2516","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2517","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2518","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2519","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2520","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2521","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2522","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2523","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2524","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2525","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2526","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2527","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2528","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2529","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2530","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2531","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2532","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2533","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2534","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2535","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2536","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2537","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2538","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2539","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2540","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2541","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2542","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2543","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2544","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2545","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2546","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2547","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2548","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2549","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2550","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2551","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2552","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2553","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2554","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2555","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2556","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2557","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2558","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2559","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2560","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2561","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2562","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2563","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2564","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2565","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2566","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2567","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2568","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2569","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2570","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2571","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2572","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2573","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2574","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2575","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2576","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2577","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2578","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2579","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2580","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2581","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2582","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2583","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2584","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2585","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2586","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2587","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2588","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2589","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2590","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2591","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2592","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2593","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2594","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2595","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2596","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2597","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2598","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2599","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2600","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2601","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2602","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2603","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2604","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2605","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2606","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2607","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2608","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2609","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2610","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2611","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2612","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2613","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2614","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2615","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2616","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2617","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2618","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2619","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2620","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2621","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2622","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2623","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2624","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2625","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2626","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2627","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2628","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2629","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2630","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2631","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2632","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2633","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2634","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2635","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2636","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2637","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2638","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2639","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2640","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2641","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2642","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2643","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2644","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2645","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2646","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2647","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2648","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2649","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2650","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2651","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2652","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2653","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2654","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2655","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2656","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2657","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2658","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2659","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2660","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2661","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2662","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2663","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2664","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2665","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2666","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2667","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2668","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2669","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2670","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2671","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2672","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2673","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2674","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2675","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2676","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2677","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2678","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2679","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2680","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2681","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2682","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2683","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2684","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2685","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2686","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2687","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2688","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2689","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2690","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2691","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2692","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2693","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2694","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2695","250"
"1","250","0","20","20","0.25","80","3","0.5","80","2696","250"
