"BehaviorSpace results (NetLogo 7.0.0)","Table version 2.0"
"fp_pemsi.nlogox"
"template (2)"
"09/25/2025 02:07:38:000 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","number-of-people","new-team-chance","min-confidence","min-manipulation","weather-variable","max-confidence","initial-teams","leader-boost-r","max-manipulation","[step]","ticks","neutral-count"
"86","250","0.05","0","0","0.25","100","3","0.5","100","578","578","7"
"82","250","0.05","0","0","0.25","100","3","0.5","100","669","669","10"
"83","250","0.05","0","0","0.25","100","3","0.5","100","890","890","9"
"88","250","0.05","0","0","0.25","100","3","0.5","100","799","799","7"
"89","250","0.05","0","0","0.25","100","3","0.5","100","965","965","6"
"93","250","0.05","0","0","0.25","100","3","0.5","100","704","704","2"
"92","250","0.05","0","0","0.25","100","3","0.5","100","895","895","7"
"81","250","0.05","0","0","0.25","100","3","0.5","100","1620","1620","1"
"97","250","0.05","0","0","0.25","100","3","0.5","100","412","412","12"
"100","250","0.05","0","0","0.25","100","3","0.5","100","351","351","8"
"90","250","0.05","0","0","0.25","100","3","0.5","100","969","969","1"
"94","250","0.05","0","0","0.25","100","3","0.5","100","1193","1193","8"
"91","250","0.05","0","0","0.25","100","3","0.5","100","1303","1303","3"
"96","250","0.05","0","0","0.25","100","3","0.5","100","1339","1339","2"
"99","250","0.05","0","0","0.25","100","3","0.5","100","1376","1376","9"
"98","250","0.05","0","0","0.25","100","3","0.5","100","1493","1493","2"
"95","250","0.05","0","0","0.25","100","3","0.5","100","1576","1576","1"
