"BehaviorSpace results (NetLogo 7.0.0)","Table version 2.0"
"fp_pemsi.nlogox"
"template"
"09/25/2025 01:50:36:369 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","number-of-people","new-team-chance","min-confidence","min-manipulation","weather-variable","max-confidence","initial-teams","leader-boost-r","max-manipulation","[step]","ticks","neutral-count"
"49","250","0.05","0","0","0","100","2","0.5","100","841","841","9"
"54","250","0.05","0","0","0","100","2","0.5","100","602","602","8"
"55","250","0.05","0","0","0","100","2","0.5","100","799","799","9"
"65","250","0.05","0","0","0","100","2","0.5","100","302","302","15"
"51","250","0.05","0","0","0","100","2","0.5","100","1099","1099","14"
"59","250","0.05","0","0","0","100","2","0.5","100","578","578","16"
"70","250","0.05","0","0","0","100","2","0.5","100","292","292","35"
"45","250","0.05","0","0","0","100","2","0.5","100","1450","1450","1"
"64","250","0.05","0","0","0","100","2","0.5","100","459","459","6"
"68","250","0.05","0","0","0","100","2","0.5","100","427","427","4"
"61","250","0.05","0","0","0","100","2","0.5","100","679","679","14"
"63","250","0.05","0","0","0","100","2","0.5","100","595","595","8"
"66","250","0.05","0","0","0","100","2","0.5","100","617","617","11"
"58","250","0.05","0","0","0","100","2","0.5","100","821","821","3"
"73","250","0.05","0","0","0","100","2","0.5","100","411","411","8"
"76","250","0.05","0","0","0","100","2","0.5","100","320","320","13"
"60","250","0.05","0","0","0","100","2","0.5","100","822","822","3"
"74","250","0.05","0","0","0","100","2","0.5","100","433","433","15"
"75","250","0.05","0","0","0","100","2","0.5","100","451","451","13"
"72","250","0.05","0","0","0","100","2","0.5","100","575","575","6"
"67","250","0.05","0","0","0","100","2","0.5","100","993","993","3"
"62","250","0.05","0","0","0","100","2","0.5","100","1220","1220","9"
"81","250","0.05","0","0","0","100","2","0.5","100","336","336","19"
"71","250","0.05","0","0","0","100","2","0.5","100","678","678","2"
"69","250","0.05","0","0","0","100","2","0.5","100","776","776","3"
"82","250","0.05","0","0","0","100","2","0.5","100","437","437","14"
"83","250","0.05","0","0","0","100","2","0.5","100","521","521","4"
"77","250","0.05","0","0","0","100","2","0.5","100","768","768","12"
"87","250","0.05","0","0","0","100","2","0.5","100","361","361","13"
"91","250","0.05","0","0","0","100","2","0.5","100","437","437","11"
"90","250","0.05","0","0","0","100","2","0.5","100","490","490","8"
"93","250","0.05","0","0","0","100","2","0.5","100","378","378","21"
"89","250","0.05","0","0","0","100","2","0.5","100","609","609","4"
"84","250","0.05","0","0","0","100","2","0.5","100","763","763","3"
"78","250","0.05","0","0","0","100","2","0.5","100","1008","1008","2"
"88","250","0.05","0","0","0","100","2","0.5","100","936","936","8"
"85","250","0.05","0","0","0","100","2","0.5","100","1036","1036","13"
"92","250","0.05","0","0","0","100","2","0.5","100","640","640","2"
"95","250","0.05","0","0","0","100","2","0.5","100","550","550","11"
"96","250","0.05","0","0","0","100","2","0.5","100","616","616","8"
"98","250","0.05","0","0","0","100","2","0.5","100","608","608","21"
"94","250","0.05","0","0","0","100","2","0.5","100","985","985","4"
"100","250","0.05","0","0","0","100","2","0.5","100","576","576","8"
"86","250","0.05","0","0","0","100","2","0.5","100","1622","1622","5"
"99","250","0.05","0","0","0","100","2","0.5","100","887","887","12"
"80","250","0.05","0","0","0","100","2","0.5","100","2261","2261","3"
"97","250","0.05","0","0","0","100","2","0.5","100","2124","2124","7"
"79","250","0.05","0","0","0","100","2","0.5","100","2901","2901","5"
