"BehaviorSpace results (NetLogo 7.0.0)","Table version 2.0"
"fp_pemsi.nlogox"
"template"
"09/25/2025 01:51:55:332 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","number-of-people","new-team-chance","min-confidence","min-manipulation","weather-variable","max-confidence","initial-teams","leader-boost-r","max-manipulation","[step]","ticks","neutral-count"
"36","250","0.05","0","0","0","100","3","0.5","100","634","634","6"
"1","250","0.05","0","0","0","100","3","0.5","100","1637","1637","4"
"37","250","0.05","0","0","0","100","3","0.5","100","854","854","9"
"43","250","0.05","0","0","0","100","3","0.5","100","557","557","14"
"39","250","0.05","0","0","0","100","3","0.5","100","762","762","12"
"44","250","0.05","0","0","0","100","3","0.5","100","616","616","6"
"42","250","0.05","0","0","0","100","3","0.5","100","1121","1121","5"
"40","250","0.05","0","0","0","100","3","0.5","100","1095","1095","12"
"49","250","0.05","0","0","0","100","3","0.5","100","563","563","6"
"35","250","0.05","0","0","0","100","3","0.5","100","1409","1409","3"
"47","250","0.05","0","0","0","100","3","0.5","100","892","892","8"
"45","250","0.05","0","0","0","100","3","0.5","100","1080","1080","7"
"41","250","0.05","0","0","0","100","3","0.5","100","1307","1307","1"
"53","250","0.05","0","0","0","100","3","0.5","100","438","438","16"
"46","250","0.05","0","0","0","100","3","0.5","100","1103","1103","6"
"48","250","0.05","0","0","0","100","3","0.5","100","626","626","2"
"50","250","0.05","0","0","0","100","3","0.5","100","798","798","2"
"51","250","0.05","0","0","0","100","3","0.5","100","929","929","5"
"38","250","0.05","0","0","0","100","3","0.5","100","1394","1394","0"
"54","250","0.05","0","0","0","100","3","0.5","100","436","436","9"
"52","250","0.05","0","0","0","100","3","0.5","100","709","709","2"
"56","250","0.05","0","0","0","100","3","0.5","100","508","508","13"
"58","250","0.05","0","0","0","100","3","0.5","100","551","551","10"
"57","250","0.05","0","0","0","100","3","0.5","100","557","557","13"
"59","250","0.05","0","0","0","100","3","0.5","100","541","541","4"
"64","250","0.05","0","0","0","100","3","0.5","100","484","484","7"
"65","250","0.05","0","0","0","100","3","0.5","100","526","526","20"
"72","250","0.05","0","0","0","100","3","0.5","100","200","200","23"
"62","250","0.05","0","0","0","100","3","0.5","100","533","533","4"
"67","250","0.05","0","0","0","100","3","0.5","100","567","567","10"
"66","250","0.05","0","0","0","100","3","0.5","100","575","575","6"
"61","250","0.05","0","0","0","100","3","0.5","100","741","741","4"
"68","250","0.05","0","0","0","100","3","0.5","100","583","583","7"
"60","250","0.05","0","0","0","100","3","0.5","100","1052","1052","3"
"70","250","0.05","0","0","0","100","3","0.5","100","658","658","10"
"63","250","0.05","0","0","0","100","3","0.5","100","1000","1000","2"
"75","250","0.05","0","0","0","100","3","0.5","100","528","528","4"
"82","250","0.05","0","0","0","100","3","0.5","100","237","237","29"
"73","250","0.05","0","0","0","100","3","0.5","100","807","807","7"
"29","250","0.05","0","0","0","100","3","0.5","100","3766","3766","5"
"81","250","0.05","0","0","0","100","3","0.5","100","704","704","10"
"71","250","0.05","0","0","0","100","3","0.5","100","1294","1294","2"
"79","250","0.05","0","0","0","100","3","0.5","100","777","777","0"
"78","250","0.05","0","0","0","100","3","0.5","100","1276","1276","9"
"77","250","0.05","0","0","0","100","3","0.5","100","1100","1100","5"
"76","250","0.05","0","0","0","100","3","0.5","100","1109","1109","3"
"69","250","0.05","0","0","0","100","3","0.5","100","1586","1586","4"
"85","250","0.05","0","0","0","100","3","0.5","100","523","523","11"
"84","250","0.05","0","0","0","100","3","0.5","100","796","796","14"
"74","250","0.05","0","0","0","100","3","0.5","100","1620","1620","0"
"87","250","0.05","0","0","0","100","3","0.5","100","497","497","11"
"83","250","0.05","0","0","0","100","3","0.5","100","870","870","4"
"80","250","0.05","0","0","0","100","3","0.5","100","1328","1328","8"
"86","250","0.05","0","0","0","100","3","0.5","100","983","983","5"
"96","250","0.05","0","0","0","100","3","0.5","100","403","403","24"
"93","250","0.05","0","0","0","100","3","0.5","100","544","544","12"
"95","250","0.05","0","0","0","100","3","0.5","100","503","503","8"
"94","250","0.05","0","0","0","100","3","0.5","100","551","551","11"
"98","250","0.05","0","0","0","100","3","0.5","100","443","443","12"
"89","250","0.05","0","0","0","100","3","0.5","100","969","969","6"
"91","250","0.05","0","0","0","100","3","0.5","100","1068","1068","14"
"99","250","0.05","0","0","0","100","3","0.5","100","811","811","8"
"92","250","0.05","0","0","0","100","3","0.5","100","1168","1168","3"
"97","250","0.05","0","0","0","100","3","0.5","100","1399","1399","2"
"88","250","0.05","0","0","0","100","3","0.5","100","1646","1646","3"
"90","250","0.05","0","0","0","100","3","0.5","100","1466","1466","1"
"100","250","0.05","0","0","0","100","3","0.5","100","1380","1380","4"
"32","250","0.05","0","0","0","100","3","0.5","100","5908","5908","0"
"55","250","0.05","0","0","0","100","3","0.5","100","5026","5026","3"
