"BehaviorSpace results (NetLogo 7.0.0)","Table version 2.0"
"fp_pemsi.nlogox"
"template_200_orang"
"09/25/2025 01:06:36:208 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","number-of-people","new-team-chance","min-confidence","min-manipulation","weather-variable","max-confidence","initial-teams","leader-boost-r","max-manipulation","[step]","ticks","neutral-count"
"98","200","0.05","0","0","0","100","3","0.5","100","384","384","5"
"76","200","0.05","0","0","0","100","3","0.5","100","871","871","4"
"96","200","0.05","0","0","0","100","3","0.5","100","616","616","13"
"94","200","0.05","0","0","0","100","3","0.5","100","597","597","8"
"95","200","0.05","0","0","0","100","3","0.5","100","502","502","5"
"97","200","0.05","0","0","0","100","3","0.5","100","618","618","7"
"88","200","0.05","0","0","0","100","3","0.5","100","1332","1332","5"
"89","200","0.05","0","0","0","100","3","0.5","100","1497","1497","4"
"92","200","0.05","0","0","0","100","3","0.5","100","865","865","6"
"100","200","0.05","0","0","0","100","3","0.5","100","1031","1031","1"
"77","200","0.05","0","0","0","100","3","0.5","100","2617","2617","4"
