"BehaviorSpace results (NetLogo 7.0.0)","Table version 2.0"
"fp_pemsi.nlogox"
"template"
"09/25/2025 01:21:21:077 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","number-of-people","new-team-chance","min-confidence","min-manipulation","weather-variable","max-confidence","initial-teams","leader-boost-r","max-manipulation","[step]","ticks","neutral-count"
"38","250","0.05","0","0","0","100","5","0.5","100","549","549","4"
"41","250","0.05","0","0","0","100","5","0.5","100","589","589","6"
"45","250","0.05","0","0","0","100","5","0.5","100","396","396","8"
"40","250","0.05","0","0","0","100","5","0.5","100","735","735","9"
"47","250","0.05","0","0","0","100","5","0.5","100","406","406","13"
"48","250","0.05","0","0","0","100","5","0.5","100","449","449","6"
"39","250","0.05","0","0","0","100","5","0.5","100","988","988","5"
"50","250","0.05","0","0","0","100","5","0.5","100","409","409","12"
"24","250","0.05","0","0","0","100","5","0.5","100","2231","2231","0"
"49","250","0.05","0","0","0","100","5","0.5","100","560","560","10"
"51","250","0.05","0","0","0","100","5","0.5","100","648","648","4"
"42","250","0.05","0","0","0","100","5","0.5","100","1513","1513","2"
"2","250","0.05","0","0","0","100","5","0.5","100","3490","3490","1"
"33","250","0.05","0","0","0","100","5","0.5","100","1873","1873","2"
"56","250","0.05","0","0","0","100","5","0.5","100","531","531","10"
"44","250","0.05","0","0","0","100","5","0.5","100","1416","1416","7"
"46","250","0.05","0","0","0","100","5","0.5","100","1287","1287","4"
"54","250","0.05","0","0","0","100","5","0.5","100","713","713","2"
"53","250","0.05","0","0","0","100","5","0.5","100","679","679","7"
"43","250","0.05","0","0","0","100","5","0.5","100","1437","1437","3"
"37","250","0.05","0","0","0","100","5","0.5","100","1767","1767","6"
"63","250","0.05","0","0","0","100","5","0.5","100","512","512","9"
"60","250","0.05","0","0","0","100","5","0.5","100","584","584","0"
"57","250","0.05","0","0","0","100","5","0.5","100","994","994","2"
"59","250","0.05","0","0","0","100","5","0.5","100","812","812","9"
"52","250","0.05","0","0","0","100","5","0.5","100","1167","1167","1"
"65","250","0.05","0","0","0","100","5","0.5","100","672","672","3"
"55","250","0.05","0","0","0","100","5","0.5","100","1224","1224","3"
"61","250","0.05","0","0","0","100","5","0.5","100","890","890","6"
"64","250","0.05","0","0","0","100","5","0.5","100","847","847","5"
"68","250","0.05","0","0","0","100","5","0.5","100","597","597","6"
"62","250","0.05","0","0","0","100","5","0.5","100","1068","1068","2"
"74","250","0.05","0","0","0","100","5","0.5","100","420","420","11"
"76","250","0.05","0","0","0","100","5","0.5","100","327","327","11"
"71","250","0.05","0","0","0","100","5","0.5","100","669","669","12"
"69","250","0.05","0","0","0","100","5","0.5","100","735","735","5"
"67","250","0.05","0","0","0","100","5","0.5","100","783","783","3"
"72","250","0.05","0","0","0","100","5","0.5","100","772","772","4"
"58","250","0.05","0","0","0","100","5","0.5","100","1538","1538","1"
"70","250","0.05","0","0","0","100","5","0.5","100","864","864","5"
"66","250","0.05","0","0","0","100","5","0.5","100","1329","1329","3"
"85","250","0.05","0","0","0","100","5","0.5","100","178","178","28"
"83","250","0.05","0","0","0","100","5","0.5","100","357","357","16"
"78","250","0.05","0","0","0","100","5","0.5","100","677","677","9"
"75","250","0.05","0","0","0","100","5","0.5","100","778","778","2"
"77","250","0.05","0","0","0","100","5","0.5","100","797","797","3"
"82","250","0.05","0","0","0","100","5","0.5","100","781","781","3"
"86","250","0.05","0","0","0","100","5","0.5","100","440","440","7"
"91","250","0.05","0","0","0","100","5","0.5","100","558","558","4"
"73","250","0.05","0","0","0","100","5","0.5","100","1284","1284","1"
"89","250","0.05","0","0","0","100","5","0.5","100","730","730","5"
"93","250","0.05","0","0","0","100","5","0.5","100","579","579","7"
"87","250","0.05","0","0","0","100","5","0.5","100","931","931","8"
"80","250","0.05","0","0","0","100","5","0.5","100","1231","1231","3"
"79","250","0.05","0","0","0","100","5","0.5","100","1143","1143","4"
"88","250","0.05","0","0","0","100","5","0.5","100","1031","1031","0"
"96","250","0.05","0","0","0","100","5","0.5","100","763","763","6"
"97","250","0.05","0","0","0","100","5","0.5","100","667","667","7"
"98","250","0.05","0","0","0","100","5","0.5","100","628","628","3"
"99","250","0.05","0","0","0","100","5","0.5","100","746","746","1"
"81","250","0.05","0","0","0","100","5","0.5","100","1701","1701","3"
"92","250","0.05","0","0","0","100","5","0.5","100","1631","1631","4"
"94","250","0.05","0","0","0","100","5","0.5","100","1512","1512","0"
"90","250","0.05","0","0","0","100","5","0.5","100","1317","1317","0"
"95","250","0.05","0","0","0","100","5","0.5","100","1554","1554","2"
"84","250","0.05","0","0","0","100","5","0.5","100","2844","2844","0"
"100","250","0.05","0","0","0","100","5","0.5","100","2108","2108","2"
